GTIN-14;Brand Name;Name
41498127817;Baker's Corner;Baking Powder
41220166169;Hill Country Fare;Diced Green Chiles mild
41498156749;Happy Harvest;Crushed Tomatoes
41220650095;Hill Country Fare;Tomato Ketchup
41498129156;Happy Harvest;Asparagus Spears extra long hand selected
41220985777;H.E.B.;Honey Mustard
41220985685;H.E.B.;Yellow Mustard
41220069101;H.E.B.;Grated Parmesan Cheese
21000640140;Kraft;Real Mayo
41498146801;Tuscan Garden;Ranch Dressing and Dip
876941004052;Pampa;Strawberry Fruit Spread
71429026339;Zatarain's;Seasoned Fish-Fri Garlic
892035003008;Woody's;Sweet 'n Smoky sauce for BBQ & Dipping
41220248971;H.E.B.;Barbeque Sauce Carolina
21000644698;Kraft;Classic Catalina Dressing
644209791293;Mrs Butter Worth's;Original Syrup
41449300115;Krusteaz;Natural Honey Cornbread and Muffin mix
79426021081;Ricos;Squeezable Chipotle
796451193001;Olivio;Buttery Spray
34000003662;Hershey's;Caramel Syrup
41498135126;Berryhill;Chocolate Flavored Syrup
78742131870;Great Value;Soy Sauce
41220629152;H.E.B.;Maraschino Cherries with Stems
71100000528;Kitchen Bouquet;Browning & Seasoning Sauce
41220629169;H.E.B.;Maraschino Cherries
41220920044;H.E.B.;Spreadable Butter with Canola Oil
41220063802;H.E.B.;Marinara Pasta Sauce
41220192236;H.E.B.;Pesto Specialty Series Basil
41220248988;H.E.B.;Barbeque Sauce Memphis
15900000241;Bar S;Cotto Salami
41498192600;Bake House;Jumbo Buttermil Biscuits
41498148683;Countryside  Creamery;Unsalted Butter
605388188397;Great Value;Crescent Rolls
41220896226;H.E.B.;Sure Comfort Ultra Thin pads
41498175559;Benner;Classic Blend Tea
41220297245;H.E.B.;Heavy Whipping Cream
26200007106;David;Original Sunflower Seeds
16000437692;Betty Crocker;Peter Paul Almond Joy Frosting
41498191740;Baker's Corner;Apple Pie Filling or Topping
41498142612;Baker's Corner;Evaporated Milk
41220171859;Hill Country Fare;Cherry Gelatin Dessert
43000200070;Jell-o;Cranberry Gelatin Dessert
43000018804;Jell-O;Tropical Fussion Gelatin Dessert
43000200292;Jell-O;Watermelon Gelatin Dessert
41498152536;Baker's Corner;Vanilla Instant Pudding
78742058375;Great Value;Vanilla Instant Pudding & Pie Filling
43000208120;Jell-O;Cheesecake Instant Reduced Calory Pudding & Pie Filling
51000152831;Campbell's;Fiesta Nacho Cheese Condensed Soup
41498154660;Cheese Club;Macaroni & Cheese Dinner
41498157722;Savoritz;Original Buttery Round Crackers
70404001002;Pompeian;Red Wine Vinegar
78913170370;Keebler;Ready Crust Chocolate
41498149208;Millville;Corn Flakes
41498149611;Millville;Crispy Rice
41498118785;Millville;Fruity Rice
52100008844;McCormick;Rubbed Sage
41220907267;Hill Country Fare;Seasoning Salt
41220266937;H.E.B.;Iodized Salt
23604231014;Twang;Lemon Lime Beer Salt
41351515089;Tone's;Granulated Garlic
71758102889;Fiesta;Coarse Ground Balck Pepper
71758200929;Fiesta;Taco Seasoning
9780439893619;;Bad Kitty
41220907236;Hill Country Fare;Ground Comino
32251023491;Family Gourmet;Ground Cinnamon
71758201001;Fiesta;Spanish Rice Seasoning
47800000540;Accent;Flavor Enhancer
71758200448;Fiesta;Lemon Pepper
76114380048;Spice Supreme;Italian Seasoning
13000002851;Heinz;Worcestershire Sauce
76114380420;Spice Supreme;Cinnamon Sugar
41220006731;H.E.B.;Isopropyl Alcohol 91%
79400812704;Suave Kids;Detangling Spray Double Dutch Apple
71649119156;Master Lock;3-pack Padlock
9780439691093;;Snug As a Bug
9780316247771;;My Little Pony Equestria Girls Rainbow Rocks - The Mane Event
9780545627269;;Dragons - Fearsome Monsters from Myth and Fiction
9780890513408;;Dinosaurs of Eden
9781634500463;;Confronting the Dragon
9780717277438;;Chicken Little
9780756602666;;Baby Genius - Four Seasons
9780756602710;;Baby Genius - Zoo Animals
9780794421007;;Dora the Explorer - Carryalong Treasury
9780794423230;;Cars 2 - CarryAlong Play Book
9780545349215;;Wings of Fire - The Dark Secret
9780945564317;;The Beginners Bible
78073004997;Just Stupid;Andy Griffiths
9781407598499;;Encyclopedia of Dinosaurs
9780590483797;;Stellaluna
9780439574150;;When Santa Was a Kid
9781781970126;;My Giant Doll's House Fun Sticker Book
9781403773999;;Disney Animal Friends - Coloring & Activity Book with Stickers
78073002955;Fern Gully;Diana Young
78073005994;Scooby-Doo and The Soccer Monster;Jesse Leon McCann
9781419702969;;Diary of a Wimpy Kid - Cabin Fever
9781782352532;;My Remarkably Sparkly Sticker Purse
9780736420969;;The Jungle Book 40th Anniversary Edition
9780307119384;;All By Myself
9780439904674;;Good Night Sleep Tight
70097003406;Bella the Bravery Fairy;Kathryn Smith
732483001624;I Like Books;Anthony Browne
9780545425179;;2013 Book of World Records
9780439451789;;Care Bears - Caring Rainbow
9780849958496;;The Treasure Tree
9780545218481;;T. Rex and Other Dangerous Dinosaurs
9780307960306;;The Little Red Hen
9780689845079;;Dooby Dooby Moo
9780689863639;;Fuzzy Fuzzy Fuzzy - a touch skritch & tickle book
9780152049294;;Noisy Kisses
9781848790056;;Mad About Triceratops T rex Stegosaurus and other dinosaurs
9781929766611;;Tumble Me Tumbily
9781593540036;;Pea Pod Babies
9780786803750;;Graveyard of the Dinosaurs
9780399516337;;Dictionary of First Names
9780060263850;;Charlotte's Web
9780689035951;;The Best Bottom
9780064431620;;The Mixed-Up Chameleon
9780439276023;;Can I Have a Hug?
9780310233435;;The Strongest Strong's Exhaustive Concordance of the Bible
9780670038459;;Reading Judas - The Gospel of Judas and the Shaping of Christianity
9780977934904;;The Paradigm or Tale? of Evolution
9780072131819;;Network + Certification Study Guide
9780764541872;;A+ Certification for Dummies
9780857342515;;Events That Changed the World
9780201525175;;Algebra and Trigonometry
9780071439282;;College Algebra DeMystified
73731008201;Mission;Flour Tortillas Fajita Super Soft
41220520770;H.E.B.;Chile Con Queso Dip
26700129155;Dean's;French Onion Dip
41220450145;H.E.B.;French Onion Dip
26700129162;Dean's;Ranch Dip
41220838912;H.E.B.;Cottage Cheese
73420000240;Daisy;Sour Cream
41220686896;H.E.B.;Large Crud Cottage Cheese
41220520763;H.E.B.;Regular Sour Cream
41220666317;H.E.B.;Fat Free Cottage Cheese
41220202096;H.E.B.;Regular Whipped Cream Cheese Spread
41220856091;H.E.B.;You'd Think It's Butter
41220907328;H.E.B.;Roasted Garlic Hummus
41757158705;Pricess;Pimiento Cheese
41220105557;H.E.B.;Light Sour Cream
41498117856;Friendly Farms;Light Sour Cream
41498173142;Happy Farms;Whipped Cream Cheese Spread
41220838981;H.E.B.;Creamy Creations Fruit Punch Sherbet - Sorbete
41220006922;H.E.B.;Witch Hazel
41220804535;H.E.B.;Hot Cocoa Mix Milk Chocolate
70920474502;Swiss Miss;Hot Cocoa Mix with Marshmallows
4897021355471;Underground Toys;Dalek Squeezee
605021000031;Molly McButter;Butter Flavor Sprinkles
670171114556;Kernel Season's;Popcorn Seasoning Nacho Cheddar
670171129857;Kernel Season's;Popcorn Salt
41220248513;H.E.B.;Extra Wide Egg Noodles
670171881403;Kernel Season's;Movie Theater Butter
41498188740;Stonemill Essentials;Ranch Salad Dressing & Dip Mix
52100038506;McCormick;Beef Stroganoff Sauce Mix
78742371825;Great Value;Brown Gravy Mix
52100097220;McCormick;Original Country Gravy Mix
78742073637;Great Value;Sandwich Bags
70152801541;Best Maid;Dill Pickles
41220520152;H.E.B.;Creamy Creations Jumbo Ice Cream Cups
70969004159;Spice World;Squeeze Garlic
41220089703;Hill Country Fare;Quick Oatmeal
41313016548;Adams;Diced Onion
71758200158;Fiesta;Garlic Salt
32251014130;Family Gourmet;Onion Powder
41220907021;Hill Country Fare;Chopped Onions
71758201926;Fiesta;Sugar and Cinnamon
71758202015;Fiesta;Hamburger Delux
71758200325;Fiesta;Chicken Fajita Seasoning
29700001216;Idahoan;Original Mashed Potatoes
71758101462;Fiesta;Bay Leaves (Laurel Leaves)
22174019794;Cajun Injector;Cajun Shake
71429122611;Zatarain's;Cayenne Pepper
41313017224;Adams;Chili Powder
71758200561;Fiesta;Ground Comino
52100002118;McCormick;Chili Powder
43000289303;Kraft Calumet;Double Acting Baking Powder
52100840093;McCormick;Crushed Rosemary
44774107008;Rogelio Bueno;Mole
52100006963;McCormick;Basil Leaves
52100007380;McCormick;Parsley Flakes
52100004266;McCormick;Thyme Leaves
71758201285;Fiesta;Paprika
47600351163;Spice Kitchens;Paprika
73287616011;Sunbeam;Mini Cookie Cutters
887480003628;Everbilt;Fender Washers 1/8 in x 1 in
74590523126;Remington;Hair Elastics
73168294826;Moshi Monsters;Valentines with Stickers
850241000877;Power Stick;Coolblast
22200964098;Teen Spirit;Pink Crush
41220790982;H.E.B.;Cotton Swabs with paper sticks
681131928458;Equate;Acetaminophen 500mg
71662097158;Crayola;Twistables Crayons
41220925827;H.E.B.;Antacid Extra Strength - 750mg Assorted Berry
26000017985;Elmer's;Supply Case
39800103895;Energizer;Max batteries AAA
41498198657;Welby Health;Ibuprofen 200mg tablets
74299419409;Mattel;Uno
41220184637;H.E.B.;Antihistamine Allergy 25mg
41220907304;Hill Country Fare;Ground Black Pepper
41220229710;Hill Country Fare;Light Corn Syrup
41498126629;Carlini;Olive Oil Spray
51500720042;Crisco;Butter No-Stick Spray
70896717726;Wilton;Sprinkles Rainbow Nonpareils
78742237053;Great Value;Red Sugar Crystals
78742087290;Great Value;Chocolate Dessert Sprinkles
78742102924;Great Value;Green Sugar Crystals
78742090450;Great Value;Pink Sugar Crystals
78742323398;Great Value;Yellow Sugar Crystals
725810002029;Trechas;Habanero premium salsa
97339000061;Valentina;Salsa Picante
41220907281;Hill Country Fare;Garlic Salt
48001711280;Knorr;Chicken Flavor Bouillon
42799364772;Spirit;Stallion of the Cimarron
54100462008;Vlasic;Kosher Dill Spears
41220667895;Hill Country Fare;Reduced Fat Milk 2%
41220940769;H.E.B.;Our Finest Super Premium Bath Tissue Ultra Soft
41220337705;Economax;Pizza Pepperoni
41220337736;Economax;Three Meat Pizza
41220464357;Hill Country Fare;Shredded Cheddar
41220980192;Hill Country Fare;Boneless Skinless Chicken Breasts
70734053726;Celestial Seasonings;Sleepytime Extra Wellness Tea
41220655472;Hill Country Fare;Everyday Paper Plates
41220804016;H.E.B.;Bean and Cheese Dip
44700011638;Oscar Mayer;Chopped Ham Slices
53400257413;Bryan;Smoked Turkey Breast Slices
78742133119;Member's Mark;Disinfecting Wipes Orange Scent
16000461727;Hamburger Helper;Four Cheese Lasagna
760263000901;Bear Creek Country Kitchens;Tortilla Soup Mix
41000022531;Knorr;Pasta Sides Alfredo
760263000321;Bear Creek Country Kitchens;Chicken Noodle Soup Mix
41220031672;Hill Country Fare;Macaroni Salad
78267850157;Quality;Hydrogen Peroxide
41220031658;Hill Country Fare;Mustard Potato Salad
30100473244;Keebler;Cheese & Peanut Butter Sandwich Crackers
681131687584;Vi-Jon;Hydrogen Peroxide
78742059716;Great Value;Chewy Granola Bars Chocolate Chunk
41220922154;Hill Country Fare;Cookies and Cream Ice Cream
7591005004924;Johnson & Johnson;OFF FAMILY
5941035008645;Alfers;Napolitane cu cremă de lămâie
85239680209;Market Pantry;Purified Drinking Water
7310865001825;Arla;Mellanmjölk
4333465016689;Fine Food;Tomatenpuree
55325626541;Abbott;similac
28400034913;Cheez It;White Cheddar
5283003202090;Chatavra;Chickpeas
5030931050084;VALVE;HALF-LIFE 2 EPISODE ONE
32894011107;California Garden;Hommos Tahina Dip
28190007791;JOLLY TIME;THE BIG CHEEZ ULTIMATE CHEDDAR
28190007593;JOLLY TIME;Blast OButter Ultimate theatar style
28190007876;JOLLY TIME;Butter Licious
16000292819;;Crunchy
7622300745615;Oreo;Milk's Favorite Cookie Original
6251001152227;Fine;Fluffy
8901810000421;HEM;Lemongrass
4060800009715;Pepsico;Pepsi
3030050064964;BaByliss;BaByliss for men
639277178718;Assured;Instant Hand Sanitizer
6281050113177;Americana;Beef Burger Barbeque
6223000047248;Americana;Chicken Grilled Tenderloin
6270022133015;Americana Quality;Chicken Kabab
6271005000713;Khazan;Mortadella Beef
6271005001512;Khazan;Beef Frankfurters sausages
6271003021055;Dalal;Pure Corn Oil
6281011134401;Afia;Healthy & Delicious food
13000006408;Heinz;Tomato Ketchup
6271100330005;MF;Original italian Dressing
6271100330456;MF;Thousand island Dressing
7622300470326;Dream Whip;Whipped topping mix
5203912390268;Pillsbury;Moist supreme cake mix (Yellow)
5203912390251;Pillsbury;Moist supreme cake mix (White)
9300650356283;Kraft;White Cheddar
6271100330128;MF;French Dressing fat free
5000396008791;McVitie's;Digestive Light
12000022784;7 Up;FREE
52603065702;Pacific;Naturally Oat Organic Original Beverage 32 OZ
990691;Trader Joe's;Diced & Fire Roasted Organic Tomatoes
38900004620;Dole;Pineapple Chunks in Heavy Syrup
14100087892;Pepperidge Farm;Goldfish
74583110043;Pajédás;Tostados
42400217879;Mom's Best Naturals;Old Fashioned Oats
96619111121;Kirkland Signature;Organic Salsa Medium
58449771852;Nature's Path Organic;Love Crunch Dark Chocolate & Red Berries
13562000715;Annie's;Organic Fruit Snacks Variety Pack
848860002105;Materne;Gogo Squeez Apple Sauce Variety Pack
765667300206;Annie Chun's;Pad Thai Asian Sauce
43182005241;Let's Do...Organic;Organic Coconut Flour
39000018937;Ortega;Taco Sauce - Mild
92325222250;Annie's;Organic Ketchup
85239407585;Market Pantry;Dijon Mustard
14472;Trader Joe's;Wild Rice
96619034444;Kirkland Signature;Pecan Halves
96619679133;Kirkland Signature;Organic Maple Syrup - Grade A Dark Amber
914772;Trader Joe's;Plum Tomatoes
960717;Trader Joe's;Organic Coconut Sugar
85239064504;Market Pantry;Large Pitted Ripe Olives
85239364017;Market Pantry;Unbleached All-Purpose Flour
41570068366;Blue Diamond Almonds;Almond Breeze Almond Milk - Vanilla
21511269342;Garofalo;Organic Pasta Variety
25293000988;Silk;Almond Milk - Original
17077109086;Lifeway;Lowfat Kefir - Blueberry
17077103084;Lifeway;Lowfat Kefir - Strawberry
41501018958;Ortega;Taco Sauce - Hot
910873;Trader Joe's;4 Chocolate Croissants
960083;Trader Joe's;Organic Frozen Strawberries
681241054726;Watts Brothers Farms;Organic Frozen Super Sweet White Corn
96619948406;Kirkland Signature;Super Premium Vanilla Ice Cream
263689;Trader Joe's;Organic Frozen Raspberries
11433150798;Tandoor Chef;Masala Dosa
96619721146;Kirkland Signature;Five Cheese Tortelloni with Parmigiano Reggiano
876681001724;Stonefire Authentic Flatbreads;Tandoor Baked Naan
96619469222;La Brea Bakery;Naan Bread 12 Pack
96619428816;Labriola Artisan Breads;Pretzel Slider Buns
991421;Trader Joe's;Chicken Tikka Masala
515306;Trader Joe's;Vegetable Biryani
43000206546;Jell-O;Coconut Cream Pudding
43000204450;Jell-O;Pistachio Instant Pudding
603898;Trader Joe's;Thai Lime & Chili Cashews
821827;Trader Joe's;Just a Handful of Dry Roasted Unsalted Almonds
505154;Trader Joe's;Raw Cashew Pieces
368063;Trader Joe's;Raw Pumpkin Seeds
852697001415;Happy Baby;Chick Chick Packet
43000200513;Jell-O;Gelatin Strawberry
43000200544;Jell-O;Gelatin Orange
78742433394;Great Value;Gelatin Strawberry
155038;Trader Joe's;Organic Thompson Seedless Raisins
43000200049;Jell-O;Gelatin Orange
85239381816;Market Pantry;Spaghetti
77652082210;Stash;Chamomile Herbal Tea
930505;Trader Joe's;Cocoa Powder Unsweetened
51500420003;Pillsbury;Softasilk Enriched Cake Flour Bleached
71169048998;Cake Mate;Writing Icing - Classic Colors
890146001869;Yummy Earth;Organic Lollipops
70896716927;Target;Sprinkles
22506102606;Spectrum;Organic All Vegetable Shortening
70847004707;Monster;Energy
265836;Trader Joe's;Peppermint Herbal Tea
741459161743;Sunny Day Gourmet;Seasame Seeds
745367363381;Target;Spring Sugars
19336400101;Purity Farms;Organic Ghee Clarified Butter
888615;Trader Joe's;Sipping Chocolate
960700;Trader Joe's;Organic Virgin Cocunut Oil
960694;Trader Joe's;Coconut Milk Beverage Vanilla
24200138004;Cream;Corn Startch
74583390025;Pajédás;Crunchy Cheese
13130006125;Cream of Wheat;Hot Cereal
11152085081;Hime;Japanese Udon Noodles
21908812915;Food Should Taste Good;All Natural Tortilla Chips Multigrain
11225039676;World Classics Trading Company;Sliced Fancy Water Chestnuts
51000219978;Campbell's Condensed Soup;Disney Princess Magical Shapes
522526;Trader Joe's;Jasmine Rice from Thailand
15800064329;C&H;Pure Cane Sugar Dark Brown
28400335799;Doritos;Nacho Cheese
89125230004;Ancient Harvest;Organic Quinoa Pasta Linguine
318266;Trader Joe's;Grapseed Oil
81689031325;JJA Jang Kuk Soo;Oriental Style Noodle
71169760005;Betty Crocker;Gel food colors
70896610065;Wilton;Gel Food Colors
52100071077;McCormick & Co.;Assorted Food Color & Egg Dye
500562;Trader Joe's;Shredded Sweetened Coconut
15165;Trader Joe's;Baking Powder
762111935984;Starbucks;Mocha Ground Coffee
197014;Trader Joe's;Sesame Sticks
9102;Trader Joe's;California Golden Raisins
471954;Trader Joe's;Pure US Grade A Clover Honey
17929000233;Red Star;Quick Rise Yeast
43000048689;Knox;Original Gelatine
14400713651;Ball;RealFruit Pectin Instant Pectin
70896719928;Wilton;White Sparkling Sprinkles
89125220005;Ancient Harvest;Organic Quinoa Pasta Elbows
11300122576;Brach's;Cinnamon Imperials Candy
51000168870;Swanson;100% Natural Chicken Broth
85239519813;Spritz;Writing Icing
22506934511;Spectrum;Organic Virgin Cocunut Oil
36800074743;Full Circle;Organic Creamy Peanut Butter Spread
11161152286;Shurfine;Confectioners Powdered Sugar
741391010628;Rishi Tea;Organic Blueberry Rooibos
11161149019;Shurfine;Saltines Salted
42400217862;Mom's Best Naturals;Quick Oats
85239008782;Market Pantry;Old Fashioned Oats
85239010365;Market Pantry;Canola Oil
70404000135;Pompeian;Grapseed Oil
390392;Trader Joe's;Balsalmic Vinegar of Modena
593298;Trader Joe's;White Balsamic
14373;Trader Joe's;Imported Olive Oil
475884;Trader Joe's;Sea Salt Fine Crystals
85239241622;Market Pantry;Apple Cider Vinegar
537438;Trader Joe's;Gold Balsamic Vinegar of Modena
883979155458;Sally's;Cocoa Crackles
38000124891;Kellogg's;Special K Red Berries
883978079755;Mom's Best Naturals;Sweetened Wheat-fuls
11161117124;Shurfine;100% Lemon Juice
70080000061;Plochman's;Mild Yellow Mustard
437608;Trader Joe's;Grated Cheese Parmesan & Romano
85239020029;Market Pantry;All Natural Creamy Peanut Butter
70281000297;Koops' Mustard;Honey Mustard
96619217939;Kirkland Signature;Organic Strawberry Spread
11161147190;Shurfine;Worcestershire Sauce
54400000092;A1;Steak Sauce
251228;Trader Joe's;Greek Kalamata Olives
44946084090;Tortilla Land;Fresh Uncooked Tortillas
39978006424;Bob's Red Mill;"""Sweet"" White Sorghum Flour"
373333;Trader Joe's;Pizza Sauce
737628079506;Thai Kitchen;Organic Coconut Milk Unsweetened
33776011895;Earth Balance;Soy Free Buttery Spread
248273;Trader Joe's;Toasted Sesame Oil
